21222	2
21229	2
21238	2
21353	2
21361	2
21370	2
21397	2
21500	2
21511	2
21519	2
21534	2
21543	2
21647	2
21663	2
21664	2
21679	2
21692	2
21695	2
21786	2
21813	2
21826	2
21832	2
21833	2
21851	2
21853	2
21856	2
21864	2
21874	2
21952	2
21975	2
21985	2
21998	2
22011	2
22103	2
22121	2
22131	2
22149	2
22151	2
22232	2
22262	2
22269	2
22281	2
22380	2
22387	2
22399	2
22408	2
22492	2
22519	2
22530	2
22540	2
22639	2
22648	2
22655	2
22664	2
22763	2
22771	2
22784	2
22786	2
22798	2
22914	2
22935	2
22951	2
22956	2
22958	2
22961	2
22964	2
22967	2
22969	2
22972	2
22974	2
22976	2
22978	2
22979	2
22981	2
22983	2
22985	2
22987	2
22989	2
22991	2
22993	2
23093	2
23104	2
23107	2
23114	2
23124	2
23133	2
23237	2
23246	2
23257	2
23264	2
23364	2
23491	2
23500	2
23513	2
23522	2
23621	2
23636	2
23645	2
23654	2
23902	2
24003	2
24134	2
24439	2
24459	2
24469	2
24480	2
24497	2
24587	2
24604	2
24610	2
24713	2
24715	2
24725	2
24734	2
24745	2
24845	2
24855	2
24857	2
24867	2
24871	2
24872	2
24878	2
24886	2
24980	2
24992	2
25001	2
25105	2
25128	2
25137	2
25201	2
25212	2
25812	2
25819	2
25822	2
25832	2
25929	2
25940	2
25952	2
25960	2
25972	2
26078	2
26089	2
26091	2
26203	2
26204	2
26207	2
26216	2
26262	2
26369	2
26371	2
26377	2
26386	2
26487	2
26503	2
26528	2
26687	2
34533	2
34541	2
34551	2
34728	2
34744	2
34750	2
34762	2
34919	2
34941	2
34947	2
35176	2
35187	2
35197	2
35371	2
35374	2
35385	2
35390	2
35394	2
35403	2
35413	2
35432	2
35436	2
35607	2
35615	2
35624	2
35794	2
35804	2
35812	2
35981	2
35983	2
35984	2
35985	2
35986	2
35992	2
36005	2
36201	2
36213	2
36222	2
36386	2
36400	2
36412	2
36579	2
36593	2
36802	2
36805	2
36814	2
36897	2
36905	2
36915	2
36932	2
36942	2
36961	2
37021	2
37060	2
37116	2
37148	2
37150	2
37151	2
37157	2
37325	2
37354	2
37446	2
37455	2
37466	2
37546	2
37553	2
37562	2
37646	2
37655	2
37834	2
37839	2
37845	2
37856	2
37934	2
37949	2
37960	2
38039	2
38050	2
38061	2
38140	2
38150	2
38170	2
38335	2
38347	2
38355	2
38431	2
38446	2
38459	2
38540	2
38542	2
38545	2
38546	2
38552	2
38562	2
38571	2
38581	2
38588	2
38685	2
38694	2
38705	2
38716	2
38860	2
38894	2
38901	2
38989	2
39067	2
39076	2
39085	2
39165	2
39177	2
39188	2
39201	2
39279	2
39289	2
39301	2
39472	2
39476	2
39482	2
39491	2
39497	2
39581	2
39587	2
39597	2
39687	2
39697	2
39707	2
39710	2
39788	2
39800	2
39854	2
40026	2
40036	2
40045	2
40126	2
40128	2
40136	2
40145	2
40247	2
40254	2
40263	2
40348	2
40356	2
40365	2
40534	2
40543	2
40551	2
40559	2
40564	2
40642	2
40659	2
40668	2
40747	2
40752	2
40753	2
40755	2
40764	2
40775	2
40784	2
40787	2
40799	2
40884	2
40902	2
40911	2
41076	2
41091	2
41100	2
41181	2
41190	2
41200	2
41287	2
41297	2
41305	2
41379	2
41389	2
41398	2
41400	2
41560	2
41568	2
41579	2
41657	2
41668	2
41678	2
41680	2
41688	2
41767	2
41776	2
41787	2
41868	2
41879	2
41889	2
42053	2
42061	2
42070	2
42080	2
42164	2
42172	2
42186	2
42260	2
42267	2
42351	2
42352	2
42355	2
42370	2
42453	2
42459	2
42469	2
42478	2
42648	2
42657	2
42664	2
42675	2
42757	2
42762	2
42841	2
42852	2
42928	2
42937	2
43018	2
43028	2
43030	2
43038	2
43116	2
43128	2
43137	2
43301	2
43313	2
43325	2
43406	2
43428	2
43438	2
43520	2
43529	2
43538	2
43619	2
43631	2
43641	2
43643	2
43645	2
43809	2
43916	2
44065	2
44075	2
44149	2
44158	2
44160	2
44166	2
44178	2
44259	2
44268	2
44277	2
44446	2
44458	2
44467	2
44546	2
44555	2
44566	2
44649	2
44658	2
44668	2
44748	2
44768	2
44771	2
44776	2
44956	2
44964	2
44973	2
45056	2
45066	2
45073	2
45139	2
45187	2
45200	2
45281	2
45293	2
45302	2
45475	2
45483	2
45488	2
45498	2
45501	2
45583	2
45584	2
45585	2
45594	2
45603	2
45688	2
45698	2
45700	2
45703	2
45711	2
45792	2
45799	2
45811	2
45981	2
46003	2
46017	2
46110	2
46127	2
46129	2
46140	2
46222	2
46234	2
46245	2
46255	2
46338	2
46345	2
46357	2
46522	2
46539	2
46549	2
46633	2
46641	2
46656	2
46737	2
46748	2
46756	2
46837	2
46839	2
46847	2
46856	2
47023	2
47024	2
47032	2
47113	2
47122	2
47203	2
47207	2
47215	2
47219	2
47227	2
47306	2
47321	2
47333	2
47413	2
47423	2
47433	2
47610	2
47619	2
47628	2
47710	2
47720	2
47725	2
47734	2
47814	2
47836	2
47845	2
47925	2
47935	2
47945	2
48105	2
48124	2
48131	2
48224	2
48235	2
48316	2
48324	2
48339	2
48418	2
48427	2
48610	2
48616	2
48625	2
48709	2
48716	2
48720	2
48721	2
48724	2
48732	2
48814	2
48821	2
48831	2
48919	2
48926	2
48935	2
49103	2
49115	2
49123	2
49207	2
49209	2
49217	2
49226	2
49307	2
49317	2
49324	2
49409	2
49415	2
49424	2
49428	2
49595	2
49606	2
49612	2
49626	2
49632	2
49710	2
49724	2
49728	2
49740	2
49871	2
49877	2
49886	2
49898	2
49977	2
49985	2
49991	2
50000	2
50077	2
50084	2
50093	2
50112	2
50121	2
50285	2
50301	2
50310	2
50391	2
50400	2
50409	2
50418	2
50430	2
50433	2
50436	2
50520	2
50529	2
50538	2
50547	2
50719	2
50723	2
50734	2
50743	2
50752	2
50832	2
50845	2
50849	2
50857	2
50862	2
50865	2
50946	2
50960	2
50970	2
51052	2
51061	2
51067	2
51238	2
51240	2
51246	2
51251	2
51258	2
51264	2
51343	2
51353	2
51364	2
51441	2
51451	2
51457	2
51466	2
51575	2
51582	2
51594	2
51600	2
51873	2
51879	2
51890	2
51897	2
51980	2
51998	2
52002	2
52011	2
52086	2
52099	2
52106	2
52190	2
52192	2
52203	2
52209	2
52382	2
52389	2
52399	2
52483	2
52487	2
52488	2
52491	2
52495	2
52501	2
52504	2
52519	2
52530	2
52546	2
52626	2
52635	2
52717	2
52723	2
52732	2
52911	2
52917	2
52927	2
53009	2
53021	2
53031	2
53041	2
53050	2
53131	2
53140	2
53146	2
53247	2
53257	2
53270	2
53438	2
53444	2
53454	2
53539	2
53548	2
53561	2
53562	2
53563	2
53645	2
53656	2
53663	2
53744	2
53753	2
53762	2
53931	2
53940	2
53949	2
54030	2
54041	2
54050	2
54135	2
54146	2
54156	2
54166	2
54250	2
54262	2
54269	2
54435	2
54448	2
54866	2
54876	2
54886	2
54970	2
54976	2
54985	2
55154	2
55162	2
55171	2
55252	2
55261	2
55270	2
55384	2
55393	2
55402	2
55519	2
55525	2
55540	2
55744	2
55753	2
55768	2
55884	2
55891	2
55900	2
