42676	3
42758	3
42759	3
42844	3
42853	3
42857	3
42929	3
42938	3
43019	3
43029	3
43039	3
43117	3
43129	3
43138	3
43304	3
43316	3
43322	3
43415	3
43429	3
43439	3
43521	3
43530	3
43539	3
43620	3
43628	3
43640	3
43644	3
43647	3
43815	3
43816	3
43820	3
43821	3
43827	3
43919	3
44066	3
44074	3
44150	3
44159	3
44169	3
44179	3
44180	3
44262	3
44271	3
44280	3
44281	3
44438	3
44459	3
44468	3
44549	3
44558	3
44560	3
44569	3
44650	3
44659	3
44660	3
44669	3
44670	3
44751	3
44753	3
44755	3
44769	3
44772	3
44787	3
44957	3
44958	3
44967	3
44976	3
45057	3
45067	3
45076	3
45144	3
45169	3
45188	3
45194	3
45203	3
45284	3
45296	3
45306	3
45471	3
45484	3
45491	3
45582	3
45586	3
45595	3
45604	3
45605	3
45689	3
45690	3
45699	3
45712	3
45793	3
45802	3
45812	3
45978	3
45995	3
46004	3
46009	3
46024	3
46028	3
46113	3
46128	3
46132	3
46141	3
46142	3
46223	3
46231	3
46239	3
46248	3
46258	3
46339	3
46348	3
46354	3
46528	3
46529	3
46532	3
46543	3
46552	3
46630	3
46642	3
46648	3
46657	3
46736	3
46745	3
46757	3
46838	3
46848	3
46857	3
47021	3
47036	3
47114	3
47123	3
47204	3
47216	3
47228	3
47309	3
47312	3
47320	3
47325	3
47334	3
47414	3
47424	3
47434	3
47611	3
47620	3
47629	3
47684	3
47721	3
47735	3
47817	3
47839	3
47848	3
47929	3
47938	3
47949	3
48118	3
48125	3
48134	3
48227	3
48236	3
48317	3
48328	3
48336	3
48421	3
48607	3
48619	3
48628	3
48706	3
48719	3
48722	3
48723	3
48733	3
48815	3
48825	3
48834	3
48916	3
48929	3
48938	3
49107	3
49116	3
49124	3
49126	3
49204	3
49218	3
49227	3
49308	3
49314	3
49326	3
49405	3
49418	3
49427	3
49603	3
49615	3
49621	3
49635	3
49716	3
49723	3
49729	3
49741	3
49742	3
49869	3
49880	3
49889	3
49892	3
49978	3
49994	3
50003	3
50078	3
50087	3
50096	3
50103	3
50106	3
50115	3
50118	3
50288	3
50294	3
50304	3
50313	3
50394	3
50403	3
50412	3
50416	3
50417	3
50424	3
50517	3
50526	3
50534	3
50546	3
50549	3
50720	3
50735	3
50744	3
50833	3
50842	3
50851	3
50860	3
50863	3
50948	3
50949	3
50952	3
50964	3
51051	3
51055	3
51070	3
51239	3
51249	3
51252	3
51261	3
51262	3
51265	3
51347	3
51356	3
51357	3
51358	3
51365	3
51448	3
51460	3
51469	3
51576	3
51585	3
51588	3
51597	3
51606	3
51870	3
51882	3
51891	3
51900	3
51902	3
51903	3
51987	3
51996	3
51999	3
52008	3
52092	3
52095	3
52109	3
52188	3
52200	3
52212	3
52373	3
52383	3
52392	3
52393	3
52402	3
52481	3
52484	3
52510	3
52513	3
52522	3
52524	3
52533	3
52536	3
52543	3
52627	3
52636	3
52711	3
52726	3
52735	3
52905	3
52920	3
52930	3
53012	3
53015	3
53025	3
53034	3
53044	3
53053	3
53134	3
53143	3
53152	3
53250	3
53251	3
53260	3
53266	3
53435	3
53447	3
53448	3
53457	3
53542	3
53551	3
53557	3
53566	3
53648	3
53657	3
53666	3
53747	3
53756	3
53765	3
53934	3
53943	3
53952	3
54033	3
54042	3
54043	3
54044	3
54053	3
54054	3
54136	3
54139	3
54140	3
54149	3
54158	3
54169	3
54170	3
54251	3
54252	3
54260	3
54272	3
54438	3
54451	3
54870	3
54880	3
54889	3
54967	3
54979	3
54988	3
55155	3
55165	3
55174	3
55255	3
55264	3
55273	3
55387	3
55396	3
55405	3
55516	3
55528	3
55543	3
55747	3
55756	3
55771	3
55772	3
55885	3
55894	3
55903	3
55914	3
55923	3
56040	3
56046	3
56061	3
56175	3
56186	3
56195	3
56397	3
56406	3
56415	3
56425	3
56539	3
56549	3
56552	3
56569	3
56683	3
56686	3
56689	3
56696	3
56712	3
56826	3
56835	3
56845	3
57046	3
57055	3
57065	3
57183	3
57196	3
57205	3
57307	3
57316	3
57508	3
57581	3
57659	3
57869	3
57888	3
57902	3
58020	3
58049	3
58118	3
58253	3
58267	3
58467	3
58501	3
58762	3
58765	3
58774	3
58784	3
58907	3
59152	3
59277	3
59286	3
59299	3
59308	3
59316	3
59520	3
59532	3
59538	3
59544	3
59663	3
59672	3
59689	3
59806	3
59821	3
59830	3
59944	3
59956	3
60005	3
60203	3
60218	3
60227	3
60341	3
60348	3
60363	3
60368	3
60483	3
60492	3
60495	3
60505	3
60508	3
60598	3
60649	3
60656	3
60850	3
60864	3
60875	3
60884	3
61007	3
61019	3
61029	3
61042	3
61153	3
61168	3
61171	3
61180	3
61288	3
61326	3
61333	3
61357	3
61535	3
61581	3
61587	3
61617	3
61747	3
61758	3
61773	3
61782	3
61893	3
61898	3
61904	3
61908	3
61917	3
62037	3
62040	3
62049	3
62275	3
62279	3
62297	3
62405	3
62422	3
62426	3
62432	3
62546	3
62562	3
62565	3
62568	3
62572	3
62693	3
62698	3
62701	3
62710	3
62717	3
62907	3
62922	3
62931	3
63049	3
63060	3
63071	3
63185	3
63194	3
63204	3
63319	3
63330	3
63339	3
63347	3
63541	3
63553	3
63557	3
63566	3
63680	3
63690	3
63699	3
63814	3
63939	3
63946	3
64149	3
64166	3
64172	3
64326	3
64338	3
64349	3
64468	3
64488	3
64499	3
64608	3
64614	3
64624	3
64814	3
64850	3
64851	3
64854	3
64857	3
64866	3
64981	3
64988	3
64989	3
65018	3
65024	3
65029	3
65035	3
65147	3
65155	3
65157	3
65160	3
65174	3
65177	3
65308	3
65312	3
65321	3
65327	3
65540	3
65548	3
65561	3
65700	3
65703	3
65715	3
65829	3
65844	3
65853	3
65972	3
66006	3
66009	3
66217	3
66222	3
66242	3
66243	3
66351	3
66360	3
66370	3
66484	3
66500	3
66509	3
66623	3
66632	3
66644	3
66838	3
66862	3
66867	3
66981	3
66994	3
67625	3
67747	3
67752	3
67761	3
67976	3
67998	3
68018	3
68121	3
68134	3
68142	3
68251	3
68272	3
68279	3
68290	3
68393	3
68411	3
68423	3
68621	3
68629	3
68635	3
68647	3
68659	3
68762	3
68765	3
68782	3
68892	3
68896	3
68906	3
69017	3
69032	3
69044	3
69045	3
69049	3
69242	3
69251	3
69259	3
69262	3
69272	3
69273	3
69275	3
69377	3
69399	3
69409	3
69502	3
69512	3
69526	3
69630	3
69631	3
69640	3
69643	3
69645	3
69654	3
69853	3
69857	3
69858	3
69859	3
69862	3
69873	3
69995	3
70002	3
70113	3
70123	3
70136	3
70244	3
70246	3
70249	3
70258	3
70463	3
70485	3
70495	3
70606	3
70629	3
70632	3
70642	3
70770	3
70780	3
70808	3
70890	3
70924	3
70933	3
71157	3
71177	3
71195	3
71310	3
71328	3
71339	3
71458	3
71467	3
71492	3
71595	3
71601	3
71602	3
71610	3
71630	3
71823	3
71848	3
71857	3
71875	3
71974	3
71986	3
72094	3
72105	3
72114	3
72115	3
72116	3
72219	3
72228	3
72237	3
72374	3
72383	3
72384	3
72442	3
72444	3
72455	3
